ID,Name,Alternate_Names,,
http://identifiers.org/so/SO:0000525,V_VJ_J_cluster,"['V VJ J cluster', 'V-(VJ)-J-CLUSTER']",0000525,http://identifiers.org/so/SO:0000525
http://identifiers.org/so/SO:1001284,regulon,,1001284,http://identifiers.org/so/SO:1001284
http://identifiers.org/so/SO:0001856,CCAAT_motif,['CCAAT motif'],0001856,http://identifiers.org/so/SO:0001856
http://identifiers.org/so/SO:0001855,MCB,['MluI cell cycle box'],0001855,http://identifiers.org/so/SO:0001855
http://identifiers.org/so/SO:0000524,V_VJ_cluster,"['V-(VJ)-CLUSTER', 'V VJ cluster']",0000524,http://identifiers.org/so/SO:0000524
http://identifiers.org/so/SO:1001283,UAA_stop_codon_signal,['UAA stop codon signal'],1001283,http://identifiers.org/so/SO:1001283
http://identifiers.org/so/SO:0001858,TR_box,['TR box'],0001858,http://identifiers.org/so/SO:0001858
http://identifiers.org/so/SO:0000527,V_D_DJ_C_cluster,"['V D DJ C cluster', 'V-D-(DJ)-C-CLUSTER']",0000527,http://identifiers.org/so/SO:0000527
http://identifiers.org/so/SO:1001282,UAG_stop_codon_signal,['UAG stop codon signal'],1001282,http://identifiers.org/so/SO:1001282
http://identifiers.org/so/SO:0001857,Ace2_UAS,['Ace2 upstream activating sequence'],0001857,http://identifiers.org/so/SO:0001857
http://identifiers.org/so/SO:1001281,flanking_three_prime_quadruplet_recoding_signal,['flanking three prime quadruplet recoding signal'],1001281,http://identifiers.org/so/SO:1001281
http://identifiers.org/so/SO:0000526,V_cluster,"['V cluster', 'V-CLUSTER']",0000526,http://identifiers.org/so/SO:0000526
http://identifiers.org/so/SO:1001288,stop_codon_signal,['stop codon signal'],1001288,http://identifiers.org/so/SO:1001288
http://identifiers.org/so/SO:0000521,V_VDJ_cluster,"['V-(VDJ)-CLUSTER', 'V VDJ cluster']",0000521,http://identifiers.org/so/SO:0000521
http://identifiers.org/so/SO:0001852,mating_type_M_box,['mating type M-box'],0001852,http://identifiers.org/so/SO:0001852
http://identifiers.org/so/SO:0001851,iron_repressed_GATA_element,"['IDP (GATA)', 'iron repressed GATA element']",0001851,http://identifiers.org/so/SO:0001851
http://identifiers.org/so/SO:1001287,distant_three_prime_recoding_signal,['distant three prime recoding signal'],1001287,http://identifiers.org/so/SO:1001287
http://identifiers.org/so/SO:0000520,V_VDJ_C_cluster,"['V VDJ C cluster', 'V-(VDJ)-C-CLUSTER']",0000520,http://identifiers.org/so/SO:0000520
http://identifiers.org/so/SO:0001854,smFISH_probe,"['smFISH probe', 'single molecule fish probe']",0001854,http://identifiers.org/so/SO:0001854
http://identifiers.org/so/SO:0000523,V_VJ_C_cluster,"['V VJ C cluster', 'V-(VJ)-C-CLUSTER']",0000523,http://identifiers.org/so/SO:0000523
http://identifiers.org/so/SO:1001286,three_prime_repeat_recoding_signal,['three prime repeat recoding signal'],1001286,http://identifiers.org/so/SO:1001286
http://identifiers.org/so/SO:1001285,UGA_stop_codon_signal,['UGA stop codon signal'],1001285,http://identifiers.org/so/SO:1001285
http://identifiers.org/so/SO:0000522,V_VDJ_J_cluster,"['V-(VDJ)-J-CLUSTER', 'V VDJ J cluster']",0000522,http://identifiers.org/so/SO:0000522
http://identifiers.org/so/SO:0001853,androgen_response_element,"['androgen response element', 'ARE']",0001853,http://identifiers.org/so/SO:0001853
http://identifiers.org/so/SO:0001892,TFBS_amplification,"['TFBS amplification ', 'VEP:TFBS_amplification', 'transcription factor binding site amplification']",0001892,http://identifiers.org/so/SO:0001892
http://identifiers.org/so/SO:0000561,heptamer_of_recombination_feature_of_vertebrate_immune_system_gene,"['HEPTAMER', 'heptamer of recombination feature of vertebrate immune system gene']",0000561,http://identifiers.org/so/SO:0000561
http://identifiers.org/so/SO:0000560,D_J_cluster,"['D J cluster', 'D-J-CLUSTER']",0000560,http://identifiers.org/so/SO:0000560
http://identifiers.org/so/SO:0001891,regulatory_region_amplification,"['VEP:regulatory_region_amplification', 'regulatory region amplification']",0001891,http://identifiers.org/so/SO:0001891
http://identifiers.org/so/SO:0000563,vertebrate_immune_system_gene_recombination_spacer,['vertebrate immune system gene recombination spacer'],0000563,http://identifiers.org/so/SO:0000563
http://identifiers.org/so/SO:0001410,experimental_feature,"['experimental_output_artefact', 'analysis feature', 'experimental output artefact']",0001410,http://identifiers.org/so/SO:0001410
http://identifiers.org/so/SO:0001894,regulatory_region_ablation,"['VEP:regulatory_region_ablation', 'regulatory region ablation']",0001894,http://identifiers.org/so/SO:0001894
http://identifiers.org/so/SO:0001893,transcript_ablation,"['VEP:transcript_ablation', 'Jannovar:transcript_ablation', 'transcript ablation']",0001893,http://identifiers.org/so/SO:0001893
http://identifiers.org/so/SO:0000562,nonamer_of_recombination_feature_of_vertebrate_immune_system_gene,['nonamer of recombination feature of vertebrate immune system gene'],0000562,http://identifiers.org/so/SO:0000562
http://identifiers.org/so/SO:0001890,transcript_regulatory_region_fusion,['transcript regulatory region fusion'],0001890,http://identifiers.org/so/SO:0001890
http://identifiers.org/so/SO:0001409,biomaterial_region,['biomaterial region'],0001409,http://identifiers.org/so/SO:0001409
http://identifiers.org/so/SO:0001408,cleaved_for_gpi_anchor_region,['cleaved for gpi anchor region'],0001408,http://identifiers.org/so/SO:0001408
http://identifiers.org/so/SO:0001405,modified_L_tyrosine,"['ModTry', 'modified L-tyrosine', 'modified L tyrosine']",0001405,http://identifiers.org/so/SO:0001405
http://identifiers.org/so/SO:0000558,C_cluster,"['C-CLUSTER', 'C cluster']",0000558,http://identifiers.org/so/SO:0000558
http://identifiers.org/so/SO:0001889,transcript_amplification,"['VEP:transcript_amplification', 'transcript amplification']",0001889,http://identifiers.org/so/SO:0001889
http://identifiers.org/so/SO:0001888,TFBS_fusion,"['TFBS fusion ', 'transcription factor binding site fusion']",0001888,http://identifiers.org/so/SO:0001888
http://identifiers.org/so/SO:0001404,modified_L_proline,"['modified L-proline ', 'modified L proline', 'ModPro']",0001404,http://identifiers.org/so/SO:0001404
http://identifiers.org/so/SO:0000557,three_prime_clip,"['three prime clip', ""3'-clip""]",0000557,http://identifiers.org/so/SO:0000557
http://identifiers.org/so/SO:0001407,peptidyl,,0001407,http://identifiers.org/so/SO:0001407
http://identifiers.org/so/SO:0001406,modified_L_arginine,"['modified L-arginine', 'ModArg', 'modified L arginine']",0001406,http://identifiers.org/so/SO:0001406
http://identifiers.org/so/SO:0000559,D_cluster,"['D cluster', 'D-CLUSTER']",0000559,http://identifiers.org/so/SO:0000559
http://identifiers.org/so/SO:0001401,modified_L_leucine,"['modified L leucine', 'ModLeu', 'modified L-leucine ']",0001401,http://identifiers.org/so/SO:0001401
http://identifiers.org/so/SO:0000554,assortment_derived_deficiency_plus_duplication,,0000554,http://identifiers.org/so/SO:0000554
http://identifiers.org/so/SO:0001885,TFBS_translocation,"['TFBS binding site translocation', 'transcription factor binding site translocation']",0001885,http://identifiers.org/so/SO:0001885
http://identifiers.org/so/SO:0000553,polyA_site,"['polyA site', 'INSDC_feature:polyA_site', 'polyadenylation site', 'polyA_junction', 'polyA junction', 'polyA cleavage site']",0000553,http://identifiers.org/so/SO:0000553
http://identifiers.org/so/SO:0001400,modified_L_lysine,"['modified L-lysine', 'modified L lysine', 'ModLys']",0001400,http://identifiers.org/so/SO:0001400
http://identifiers.org/so/SO:0001884,regulatory_region_translocation,['regulatory region translocation'],0001884,http://identifiers.org/so/SO:0001884
http://identifiers.org/so/SO:0000556,five_prime_D_recombination_signal_sequence,"['five prime D-recombination signal sequence', 'five prime D recombination signal sequence', ""5'RS""]",0000556,http://identifiers.org/so/SO:0000556
http://identifiers.org/so/SO:0001403,modified_L_valine,"['ModVal', 'modified L valine', 'modified L-valine']",0001403,http://identifiers.org/so/SO:0001403
http://identifiers.org/so/SO:0001887,regulatory_region_fusion,['regulatory region fusion'],0001887,http://identifiers.org/so/SO:0001887
http://identifiers.org/so/SO:0001886,transcript_fusion,['transcript fusion'],0001886,http://identifiers.org/so/SO:0001886
http://identifiers.org/so/SO:0000555,five_prime_clip,"['five prime clip', ""5' clip""]",0000555,http://identifiers.org/so/SO:0000555
http://identifiers.org/so/SO:0001402,modified_L_selenocysteine,"['modified L-selenocysteine', 'modified L selenocysteine']",0001402,http://identifiers.org/so/SO:0001402
http://identifiers.org/so/SO:0000550,aneuploid_chromosome,['aneuploid chromosome'],0000550,http://identifiers.org/so/SO:0000550
http://identifiers.org/so/SO:0001881,feature_translocation,['feature translocation'],0001881,http://identifiers.org/so/SO:0001881
http://identifiers.org/so/SO:0001880,feature_amplification,['feature amplification'],0001880,http://identifiers.org/so/SO:0001880
http://identifiers.org/so/SO:0001883,transcript_translocation,['transcript translocation'],0001883,http://identifiers.org/so/SO:0001883
http://identifiers.org/so/SO:0000552,Shine_Dalgarno_sequence,"['Shine-Dalgarno sequence', 'Shine Dalgarno sequence', 'RBS', 'five prime ribosome binding site']",0000552,http://identifiers.org/so/SO:0000552
http://identifiers.org/so/SO:0001882,feature_fusion,['feature fusion'],0001882,http://identifiers.org/so/SO:0001882
http://identifiers.org/so/SO:0000551,polyA_signal_sequence,"['INSDC_qualifier:polyA_signal_sequence', 'polyA signal sequence', 'INSDC_feature:regulatory', 'polyadenylation termination signal', 'poly(A) signal']",0000551,http://identifiers.org/so/SO:0000551
http://identifiers.org/so/SO:0001878,feature_variant,['feature alteration'],0001878,http://identifiers.org/so/SO:0001878
http://identifiers.org/so/SO:0000547,inversion_derived_bipartite_duplication,['inversion derived bipartite duplication'],0000547,http://identifiers.org/so/SO:0000547
http://identifiers.org/so/SO:0001877,lnc_RNA,"['INSDC_qualifier:lncRNA', 'INSDC_feature:ncRNA', 'long non-coding RNA', 'lncRNA_transcript']",0001877,http://identifiers.org/so/SO:0001877
http://identifiers.org/so/SO:0000546,designed_sequence,['designed sequence'],0000546,http://identifiers.org/so/SO:0000546
http://identifiers.org/so/SO:0000549,inversion_derived_duplication_plus_aneuploid,['inversion derived duplication plus aneuploid'],0000549,http://identifiers.org/so/SO:0000549
http://identifiers.org/so/SO:0001879,feature_ablation,['feature ablation'],0001879,http://identifiers.org/so/SO:0001879
http://identifiers.org/so/SO:0000548,gene_with_edited_transcript,['gene with edited transcript'],0000548,http://identifiers.org/so/SO:0000548
http://identifiers.org/so/SO:0001874,intrachromosomal_breakpoint,['intrachromosomal breakpoint'],0001874,http://identifiers.org/so/SO:0001874
http://identifiers.org/so/SO:0000543,alternately_spliced_gene_encoding_greater_than_one_transcript,,0000543,http://identifiers.org/so/SO:0000543
http://identifiers.org/so/SO:0000542,V_DJ_C_cluster,"['V DJ C cluster', 'V-(DJ)-C-CLUSTER']",0000542,http://identifiers.org/so/SO:0000542
http://identifiers.org/so/SO:0001873,interchromosomal_breakpoint,['interchromosomal breakpoint'],0001873,http://identifiers.org/so/SO:0001873
http://identifiers.org/so/SO:0001876,partial_genomic_sequence_assembly,"['partial genomic sequence assembly', 'sequence assembly with N-gaps', 'pseudomolecule']",0001876,http://identifiers.org/so/SO:0001876
http://identifiers.org/so/SO:0000545,recoding_pseudoknot,['recoding pseudoknot'],0000545,http://identifiers.org/so/SO:0000545
http://identifiers.org/so/SO:0000544,helitron,['ISCR'],0000544,http://identifiers.org/so/SO:0000544
http://identifiers.org/so/SO:0001875,unassigned_supercontig,"['unassigned supercontig', 'unassigned scaffold']",0001875,http://identifiers.org/so/SO:0001875
http://identifiers.org/so/SO:0001430,,,0001430,http://identifiers.org/so/SO:0001430
http://identifiers.org/so/SO:0000583,pre_edited_region,"['pre-edited region', 'pre edited region']",0000583,http://identifiers.org/so/SO:0000583
http://identifiers.org/so/SO:0000582,rRNA_cleavage_snoRNA_primary_transcript,['rRNA cleavage snoRNA primary transcript'],0000582,http://identifiers.org/so/SO:0000582
http://identifiers.org/so/SO:0000101,transposable_element,"['transposon', 'transposable element']",0000101,http://identifiers.org/so/SO:0000101
http://identifiers.org/so/SO:0001432,sequence_variant_affecting_polyadenylation,"['sequence variant affecting polyadenylation', 'mutation affecting polyadenylation']",0001432,http://identifiers.org/so/SO:0001432
http://identifiers.org/so/SO:0000585,C_D_box_snoRNA_encoding,['C/D box snoRNA encoding'],0000585,http://identifiers.org/so/SO:0000585
http://identifiers.org/so/SO:0001431,cryptic_gene,['cryptic gene'],0001431,http://identifiers.org/so/SO:0001431
http://identifiers.org/so/SO:0000100,endogenous_retroviral_gene,['endogenous retroviral gene'],0000100,http://identifiers.org/so/SO:0000100
http://identifiers.org/so/SO:0000584,tmRNA,"['INSDC_feature:tmRNA', 'ssrA', '10Sa RNA']",0000584,http://identifiers.org/so/SO:0000584
http://identifiers.org/so/SO:0000581,cap,,0000581,http://identifiers.org/so/SO:0000581
http://identifiers.org/so/SO:0000580,methylation_guide_snoRNA_primary_transcript,['methylation guide snoRNA primary transcript'],0000580,http://identifiers.org/so/SO:0000580
http://identifiers.org/so/SO:0001427,cis_regulatory_frameshift_element,['cis regulatory frameshift element'],0001427,http://identifiers.org/so/SO:0001427
http://identifiers.org/so/SO:0001426,polymerase_synthesis_read,['polymerase synthesis read'],0001426,http://identifiers.org/so/SO:0001426
http://identifiers.org/so/SO:0000579,edited_transcript_feature,['edited transcript feature'],0000579,http://identifiers.org/so/SO:0000579
http://identifiers.org/so/SO:0001429,DNA_binding_site,['DNA binding site'],0001429,http://identifiers.org/so/SO:0001429
http://identifiers.org/so/SO:0001428,expressed_sequence_assembly,['expressed sequence assembly'],0001428,http://identifiers.org/so/SO:0001428
http://identifiers.org/so/SO:0000576,VJ_gene_segment,"['V-J-GENE', 'VJ gene']",0000576,http://identifiers.org/so/SO:0000576
http://identifiers.org/so/SO:0001423,dye_terminator_read,['dye terminator read'],0001423,http://identifiers.org/so/SO:0001423
http://identifiers.org/so/SO:0001422,conformational_switch,['polypeptide conformational switch'],0001422,http://identifiers.org/so/SO:0001422
http://identifiers.org/so/SO:0000575,scRNA_encoding,['scRNA encoding'],0000575,http://identifiers.org/so/SO:0000575
http://identifiers.org/so/SO:0000578,snoRNA_encoding,['snoRNA encoding'],0000578,http://identifiers.org/so/SO:0000578
http://identifiers.org/so/SO:0001425,ligation_based_read,['ligation based read'],0001425,http://identifiers.org/so/SO:0001425
http://identifiers.org/so/SO:0000577,centromere,['INSDC_feature:centromere'],0000577,http://identifiers.org/so/SO:0000577
http://identifiers.org/so/SO:0001424,pyrosequenced_read,['pyorsequenced read'],0001424,http://identifiers.org/so/SO:0001424
http://identifiers.org/so/SO:0000572,DJ_gene_segment,"['DJ gene', 'D-J-GENE']",0000572,http://identifiers.org/so/SO:0000572
http://identifiers.org/so/SO:0000571,miRNA_encoding,['miRNA encoding'],0000571,http://identifiers.org/so/SO:0000571
http://identifiers.org/so/SO:0001421,splice_junction,"['splice boundary', 'splice junction']",0001421,http://identifiers.org/so/SO:0001421
http://identifiers.org/so/SO:0000574,VDJ_gene_segment,"['VDJ gene', 'V-D-J-GENE']",0000574,http://identifiers.org/so/SO:0000574
http://identifiers.org/so/SO:0001420,trans_splice_site,['trans splice site'],0001420,http://identifiers.org/so/SO:0001420
http://identifiers.org/so/SO:0000573,rRNA_encoding,['rRNA encoding'],0000573,http://identifiers.org/so/SO:0000573
http://identifiers.org/so/SO:0000570,three_prime_D_recombination_signal_sequence,"['three prime D recombination signal sequence', ""3'D-RS"", 'three_prime_D-recombination_signal_sequence']",0000570,http://identifiers.org/so/SO:0000570
http://identifiers.org/so/SO:0001419,cis_splice_site,['cis splice site'],0001419,http://identifiers.org/so/SO:0001419
http://identifiers.org/so/SO:0000569,retrotransposed,,0000569,http://identifiers.org/so/SO:0000569
http://identifiers.org/so/SO:0001416,five_prime_flanking_region,"['five prime flanking region', ""5' flanking region""]",0001416,http://identifiers.org/so/SO:0001416
http://identifiers.org/so/SO:0000568,bidirectional_promoter,['bidirectional promoter'],0000568,http://identifiers.org/so/SO:0000568
http://identifiers.org/so/SO:0001899,dh_repeat,['dh repeat'],0001899,http://identifiers.org/so/SO:0001899
http://identifiers.org/so/SO:0001415,deletion_breakpoint,['deletion breakpoint'],0001415,http://identifiers.org/so/SO:0001415
http://identifiers.org/so/SO:0001418,transcribed_fragment,"['transcribed fragment', 'transfrag']",0001418,http://identifiers.org/so/SO:0001418
http://identifiers.org/so/SO:0001417,three_prime_flanking_region,"['three prime flanking region', ""3' flanking region""]",0001417,http://identifiers.org/so/SO:0001417
http://identifiers.org/so/SO:0001412,topologically_defined_region,['topologically defined region'],0001412,http://identifiers.org/so/SO:0001412
http://identifiers.org/so/SO:0000565,V_VDJ_J_C_cluster,"['V VDJ J C cluster', 'V-(VDJ)-J-C-CLUSTER']",0000565,http://identifiers.org/so/SO:0000565
http://identifiers.org/so/SO:0001896,transposable_element_CDS,['transposable element CDS'],0001896,http://identifiers.org/so/SO:0001896
http://identifiers.org/so/SO:0001411,biological_region,"['biological region', 'INSDC_note:biological_region', 'INSDC_misc_feature']",0001411,http://identifiers.org/so/SO:0001411
http://identifiers.org/so/SO:0000564,V_DJ_J_C_cluster,"['V DJ J C cluster', 'V-(DJ)-J-C-CLUSTER']",0000564,http://identifiers.org/so/SO:0000564
http://identifiers.org/so/SO:0001895,TFBS_ablation,"['VEP:TFBS_ablation', 'TFBS ablation', 'transcription factor binding site ablation']",0001895,http://identifiers.org/so/SO:0001895
http://identifiers.org/so/SO:0001898,dg_repeat,['dg repeat'],0001898,http://identifiers.org/so/SO:0001898
http://identifiers.org/so/SO:0000567,inversion_derived_aneuploid_chromosome,['inversion derived aneuploid chromosome'],0000567,http://identifiers.org/so/SO:0000567
http://identifiers.org/so/SO:0001414,insertion_breakpoint,['insertion breakpoint'],0001414,http://identifiers.org/so/SO:0001414
http://identifiers.org/so/SO:0001413,translocation_breakpoint,['translocation breakpoint'],0001413,http://identifiers.org/so/SO:0001413
http://identifiers.org/so/SO:0001897,transposable_element_pseudogene,['transposable element pseudogene'],0001897,http://identifiers.org/so/SO:0001897
http://identifiers.org/so/SO:0000566,V_VJ_J_C_cluster,"['V VJ J C cluster', 'V-(VJ)-J-C-CLUSTER']",0000566,http://identifiers.org/so/SO:0000566
http://identifiers.org/so/SO:0000121,forward_primer,"['forward primer oligo', 'forward primer oligonucleotide', 'forward primer polynucleotide', 'forward DNA primer', 'DNA forward primer', 'forward primer', 'forward primer sequence']",0000121,http://identifiers.org/so/SO:0000121
http://identifiers.org/so/SO:0002300,unit_of_gene_expression,['unit of gene expression'],0002300,http://identifiers.org/so/SO:0002300
http://identifiers.org/so/SO:0001452,histidine,"['His', 'H']",0001452,http://identifiers.org/so/SO:0001452
http://identifiers.org/so/SO:0002301,transcription_unit,['transcription unit'],0002301,http://identifiers.org/so/SO:0002301
http://identifiers.org/so/SO:0000120,protein_coding_primary_transcript,"['pre mRNA', 'protein coding primary transcript']",0000120,http://identifiers.org/so/SO:0000120
http://identifiers.org/so/SO:0001451,arginine,"['Arg', 'R']",0001451,http://identifiers.org/so/SO:0001451
http://identifiers.org/so/SO:0000123,transcriptionally_regulated,['transcriptionally regulated'],0000123,http://identifiers.org/so/SO:0000123
http://identifiers.org/so/SO:0001454,glutamic_acid,"['glutamic acid', 'E', 'Glu']",0001454,http://identifiers.org/so/SO:0001454
http://identifiers.org/so/SO:0001453,aspartic_acid,"['Asp', 'aspartic acid', 'D']",0001453,http://identifiers.org/so/SO:0001453
http://identifiers.org/so/SO:0000122,RNA_sequence_secondary_structure,['RNA sequence secondary structure'],0000122,http://identifiers.org/so/SO:0000122
http://identifiers.org/so/SO:0001450,lysine,"['Lys', 'K']",0001450,http://identifiers.org/so/SO:0001450
http://identifiers.org/so/SO:0001449,asparagine,"['Asn', 'N']",0001449,http://identifiers.org/so/SO:0001449
http://identifiers.org/so/SO:0000118,transcript_with_translational_frameshift,['transcript with translational frameshift'],0000118,http://identifiers.org/so/SO:0000118
http://identifiers.org/so/SO:0001448,glutamine,"['Gln', 'Q']",0001448,http://identifiers.org/so/SO:0001448
http://identifiers.org/so/SO:0000117,transcript_with_readthrough_stop_codon,,0000117,http://identifiers.org/so/SO:0000117
http://identifiers.org/so/SO:0000119,regulated,,0000119,http://identifiers.org/so/SO:0000119
http://identifiers.org/so/SO:0001445,threonine,"['T', 'Thr']",0001445,http://identifiers.org/so/SO:0001445
http://identifiers.org/so/SO:0000114,methylated_cytosine,"['methylated cytosine', 'methylated_C', 'methylated C', 'methylated cytosine residue', 'methylated cytosine base']",0000114,http://identifiers.org/so/SO:0000114
http://identifiers.org/so/SO:0000598,edited_by_C_insertion_and_dinucleotide_insertion,['transcript_edited_by_C-insertion_and_dinucleotide_insertion'],0000598,http://identifiers.org/so/SO:0000598
http://identifiers.org/so/SO:0000113,proviral_region,"['proviral region', 'proviral sequence']",0000113,http://identifiers.org/so/SO:0000113
http://identifiers.org/so/SO:0000597,transcript_edited_by_U_insertion/deletion,,0000597,http://identifiers.org/so/SO:0000597
http://identifiers.org/so/SO:0001444,serine,"['S', 'Ser']",0001444,http://identifiers.org/so/SO:0001444
http://identifiers.org/so/SO:0000116,edited,,0000116,http://identifiers.org/so/SO:0000116
http://identifiers.org/so/SO:0001447,cysteine,"['Cys', 'C']",0001447,http://identifiers.org/so/SO:0001447
http://identifiers.org/so/SO:0001446,tyrosine,"['Tyr', 'Y']",0001446,http://identifiers.org/so/SO:0001446
http://identifiers.org/so/SO:0000599,edited_by_C_to_U_substitution,,0000599,http://identifiers.org/so/SO:0000599
http://identifiers.org/so/SO:0000115,transcript_feature,,0000115,http://identifiers.org/so/SO:0000115
http://identifiers.org/so/SO:0001441,phenylalanine,"['Phe', 'F']",0001441,http://identifiers.org/so/SO:0001441
http://identifiers.org/so/SO:0000594,H_ACA_box_snoRNA,"['H/ACA box snoRNA', 'H ACA box snoRNA', 'box H/ACA snoRNA']",0000594,http://identifiers.org/so/SO:0000594
http://identifiers.org/so/SO:0000110,sequence_feature,"['INSDC_note:sequence_feature', 'located_sequence_feature', 'INSDC_note:other', 'sequence feature', 'INSDC_feature:misc_feature', 'located sequence feature']",0000110,http://identifiers.org/so/SO:0000110
http://identifiers.org/so/SO:0000593,C_D_box_snoRNA,"['C/D box snoRNA', 'C D box snoRNA', 'box C/D snoRNA']",0000593,http://identifiers.org/so/SO:0000593
http://identifiers.org/so/SO:0001440,tryptophan,"['Trp', 'W']",0001440,http://identifiers.org/so/SO:0001440
http://identifiers.org/so/SO:0000112,primer,"['primer polynucleotide', 'primer oligonucleotide', 'primer sequence', 'DNA primer']",0000112,http://identifiers.org/so/SO:0000112
http://identifiers.org/so/SO:0000596,H_ACA_box_snoRNA_primary_transcript,['H ACA box snoRNA primary transcript'],0000596,http://identifiers.org/so/SO:0000596
http://identifiers.org/so/SO:0001443,glycine,"['G', 'Gly']",0001443,http://identifiers.org/so/SO:0001443
http://identifiers.org/so/SO:0000111,transposable_element_gene,['transposable element gene'],0000111,http://identifiers.org/so/SO:0000111
http://identifiers.org/so/SO:0000595,C_D_box_snoRNA_primary_transcript,['C/D box snoRNA primary transcript'],0000595,http://identifiers.org/so/SO:0000595
http://identifiers.org/so/SO:0001442,methionine,"['M', 'Met']",0001442,http://identifiers.org/so/SO:0001442
http://identifiers.org/so/SO:0000590,SRP_RNA,"['7S RNA', 'signal recognition particle RNA', 'INSDC_feature:ncRNA', 'SRP RNA', 'INSDC_qualifier:SRP_RNA']",0000590,http://identifiers.org/so/SO:0000590
http://identifiers.org/so/SO:0000592,H_pseudoknot,"['H-type pseudoknot', 'hairpin-type pseudoknot', 'classical pseudoknot', 'H pseudoknot', 'H-pseudoknot']",0000592,http://identifiers.org/so/SO:0000592
http://identifiers.org/so/SO:0000591,pseudoknot,,0000591,http://identifiers.org/so/SO:0000591
http://identifiers.org/so/SO:0001438,isoleucine,"['Ile', 'I']",0001438,http://identifiers.org/so/SO:0001438
http://identifiers.org/so/SO:0000107,sequencing_primer,['sequencing primer'],0000107,http://identifiers.org/so/SO:0000107
http://identifiers.org/so/SO:0000106,non_capped_primary_transcript,,0000106,http://identifiers.org/so/SO:0000106
http://identifiers.org/so/SO:0001437,leucine,"['L', 'Leu']",0001437,http://identifiers.org/so/SO:0001437
http://identifiers.org/so/SO:0000109,sequence_variant_obs,['mutation'],0000109,http://identifiers.org/so/SO:0000109
http://identifiers.org/so/SO:0000108,mRNA_with_frameshift,"['mRNA with frameshift', 'frameshifted mRNA']",0000108,http://identifiers.org/so/SO:0000108
http://identifiers.org/so/SO:0001439,proline,"['Pro', 'P']",0001439,http://identifiers.org/so/SO:0001439
http://identifiers.org/so/SO:0001434,cassette_pseudogene,"['cassette pseudogene', 'cassette type psedogene']",0001434,http://identifiers.org/so/SO:0001434
http://identifiers.org/so/SO:0000103,clone_insert_end,['clone insert end'],0000103,http://identifiers.org/so/SO:0000103
http://identifiers.org/so/SO:0000587,group_I_intron,['group I intron'],0000587,http://identifiers.org/so/SO:0000587
http://identifiers.org/so/SO:0001433,three_prime_RACE_clone,"[""3' RACE clone""]",0001433,http://identifiers.org/so/SO:0001433
http://identifiers.org/so/SO:0000102,expressed_sequence_match,['expressed sequence match'],0000102,http://identifiers.org/so/SO:0000102
http://identifiers.org/so/SO:0000586,tmRNA_primary_transcript,"['ssrA RNA primary transcript', '10Sa RNA primary transcript', 'tmRNA primary transcript']",0000586,http://identifiers.org/so/SO:0000586
http://identifiers.org/so/SO:0000105,chromosome_arm,['chromosome arm'],0000105,http://identifiers.org/so/SO:0000105
http://identifiers.org/so/SO:0000589,SRP_RNA_primary_transcript,['SRP RNA primary transcript'],0000589,http://identifiers.org/so/SO:0000589
http://identifiers.org/so/SO:0001436,valine,"['V', 'Val']",0001436,http://identifiers.org/so/SO:0001436
http://identifiers.org/so/SO:0000104,polypeptide,['protein'],0000104,http://identifiers.org/so/SO:0000104
http://identifiers.org/so/SO:0000588,autocatalytically_spliced_intron,"['INSDC_feature:ncRNA', 'INSDC_qualifier:autocatalytically_spliced_intron', 'autocatalytically spliced intron']",0000588,http://identifiers.org/so/SO:0000588
http://identifiers.org/so/SO:0001435,alanine,"['Ala', 'A']",0001435,http://identifiers.org/so/SO:0001435
http://identifiers.org/so/SO:0000143,assembly_component,['assembly component'],0000143,http://identifiers.org/so/SO:0000143
http://identifiers.org/so/SO:0001474,trans_splice_junction,['trans-splice junction'],0001474,http://identifiers.org/so/SO:0001474
http://identifiers.org/so/SO:0001473,miRNA_antiguide,"['miRNA antiguide ', 'miRNA star', 'miRNA passenger strand']",0001473,http://identifiers.org/so/SO:0001473
http://identifiers.org/so/SO:0000142,DNA_sequence_secondary_structure,['DNA sequence secondary structure'],0000142,http://identifiers.org/so/SO:0000142
http://identifiers.org/so/SO:0000145,recoded_codon,['recoded codon'],0000145,http://identifiers.org/so/SO:0000145
http://identifiers.org/so/SO:0001476,natural_plasmid,['natural plasmid'],0001476,http://identifiers.org/so/SO:0001476
http://identifiers.org/so/SO:0000144,primary_transcript_attribute,,0000144,http://identifiers.org/so/SO:0000144
http://identifiers.org/so/SO:0001475,outron,,0001475,http://identifiers.org/so/SO:0001475
http://identifiers.org/so/SO:0001470,UST_match,['UST match'],0001470,http://identifiers.org/so/SO:0001470
http://identifiers.org/so/SO:0000141,terminator,"['INSDC_qualifier:terminator', 'terminator sequence', 'INSDC_feature:regulatory']",0000141,http://identifiers.org/so/SO:0000141
http://identifiers.org/so/SO:0001472,primer_match,['primer match'],0001472,http://identifiers.org/so/SO:0001472
http://identifiers.org/so/SO:0000140,attenuator,"['INSDC_qualifier:attenuator', 'INSDC_feature:regulatory', 'attenuator sequence']",0000140,http://identifiers.org/so/SO:0000140
http://identifiers.org/so/SO:0001471,RST_match,['RST match'],0001471,http://identifiers.org/so/SO:0001471
